GeneID,log2FoldChange,logCPM,PValue,padj,GeneName
KH2013:KH.C12.177,0.4618809953,-0.0787305173,0.853357168,1,RASL10B
KH2013:KH.C12.178,-2.8327821536,-1.1062069727,0.5225180375,1,KH2013:KH.C12.178
KH2013:KH.C12.179,-0.4533064311,3.6453377737,0.1707401622,1,KH2013:KH.C12.179
KH2013:KH.C1.218,0.0006966725,5.483875241,1,1,ILKAP
KH2013:KH.C12.18,0.0178998183,4.8426163495,0.9821331118,1,ZC3H12B
KH2013:KH.C12.180,0.0164640819,7.1952012891,0.9170855354,1,LMPT
KH2013:KH.C12.181,0.1348272572,7.3055284944,0.4224225262,1,ALH-4/5
KH2013:KH.C12.182,0.1722940459,3.2662322419,0.9322943155,1,CLIP2/3
KH2013:KH.C12.183,0.0695686723,7.1845791699,0.6866847413,1,BMS1
KH2013:KH.C12.185,0.001152868,7.6979490434,1,1,SRP19
KH2013:KH.C12.186,-1.9833871524,0.9991358461,0.0254752733,1,KH2013:KH.C12.186
KH2013:KH.C12.187,0.1656787795,1.0935888274,0.8989037152,1,KH2013:KH.C12.187
KH2013:KH.C12.188,-0.0256915282,6.7399514045,0.8859148525,1,RPS4X
KH2013:KH.C12.189,-0.1539911392,4.1060070177,0.6194215354,1,DNAJA1/2
KH2013:KH.C1.219,0.0372954858,4.1652961904,0.8805336673,1,MBNL1/2/3
KH2013:KH.C12.19,0.1416956878,6.8333154277,0.4299855483,1,SETD8
KH2013:KH.C12.190,-0.2903406319,4.7680739443,0.3393754198,1,KH2013:KH.C12.190
KH2013:KH.C12.191,-0.5659644021,3.6604990319,0.0770584536,1,KH2013:KH.C12.191_T07G12.2/5
KH2013:KH.C12.192,1.4425386789,-0.3446090285,0.5155805184,1,KH2013:KH.C12.192
KH2013:KH.C12.193,0.2667209552,4.3253277305,0.3367165273,1,ZDHHC1/11
KH2013:KH.C12.194,0.5558571173,1.8408914884,0.3916142374,1,KH2013:KH.C12.194_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C12.195,0.4319683542,7.0597380165,0.0288598875,1,MLLT4
KH2013:KH.C12.196,0.1251936865,6.2140682964,0.4976133241,1,VFL
KH2013:KH.C12.197,0.8558252299,-0.1350397348,0.5942924069,1,KH2013:KH.C12.197_KIDINS220
KH2013:KH.C12.198,-0.2611961365,1.6070576319,0.7361998986,1,CG6074
KH2013:KH.C12.199,0.2600903553,5.0069131604,0.263859998,1,KH2013:KH.C12.199
KH2013:KH.C1.22,-0.2022085733,2.9498169225,0.6216731938,1,UBE2D1/3
KH2013:KH.C12.2,-0.0433279594,2.0091001038,0.9407642993,1,PIKFYVE
KH2013:KH.C1.220,-0.0322646784,3.8195903542,1,1,MRPS25
KH2013:KH.C12.20,-0.0076988572,6.5222266575,0.9651141186,1,CLIC/1/2/4/5/6
KH2013:KH.C12.200,-0.0843478208,7.7046929423,0.6351212063,1,PMPCB
KH2013:KH.C12.201,0.1637907907,4.6849998988,0.5243617552,1,KH2013:KH.C12.201_LYPD2
KH2013:KH.C12.202,-0.5116887857,0.2953155273,0.8099909386,1,KH2013:KH.C12.202
KH2013:KH.C12.203,0,-1.4053514135,1,1,KH2013:KH.C12.203
KH2013:KH.C12.204,-0.291711088,4.0226351181,0.3392767756,1,GRID1/2
KH2013:KH.C12.205,-0.0264583159,2.3006579537,1,1,C12ORF40
KH2013:KH.C12.206,0.6734456117,2.6338479878,0.2995081095,1,KH2013:KH.C12.206
KH2013:KH.C12.207,0.2308997566,1.4966573785,0.813495,1,KH2013:KH.C12.207_CPA1/2/4/5
KH2013:KH.C12.208,-0.1247112453,5.4286974217,0.6086598132,1,POLR1C
KH2013:KH.C12.209,0,-1.1903025313,1,1,KH2013:KH.C12.209
KH2013:KH.C1.221,1.0890210324,0.8579517596,0.2587654008,1,KH2013:KH.C1.221_RIPK1
KH2013:KH.C12.21,-0.9103020284,1.5773485097,0.1877621045,1,RBP-L
KH2013:KH.C12.210,-3.1842262054,-0.9490954812,1,1,KH2013:KH.C12.210_GSTE1/10/2/3/4/5/6/7/8/9
KH2013:KH.C12.211,-1.1274578572,-0.4948017255,0.3478142982,1,SI:CH211-67E16.11
KH2013:KH.C12.212,0.1714621499,7.1166309026,0.3571222536,1,DNA2
KH2013:KH.C12.213,-0.2247090979,5.1404754432,0.3089056162,1,MFSD12
KH2013:KH.C12.214,-0.00179015,2.9613696267,1,1,KH2013:KH.C12.214
KH2013:KH.C12.215,0.069637594,2.8154359627,0.8606097192,1,ETV6
KH2013:KH.C12.216,0.3147598812,-0.4758992793,0.7217811731,1,KH2013:KH.C12.216
KH2013:KH.C12.217,0.1892427551,3.529452441,0.6093218838,1,C15H9.7
KH2013:KH.C12.218,0.0140960087,9.6606793504,0.9447461799,1,KH2013:KH.C12.218_ACHE
KH2013:KH.C12.219,-0.124798952,4.8597649237,0.6887387326,1,KH2013:KH.C12.219_RNASEH1
KH2013:KH.C1.222,0.3032708307,5.8334637009,0.2481968303,1,AKR1C2/21
KH2013:KH.C12.22,-0.7940077237,0.5250817102,0.5536491386,1,KH2013:KH.C12.22
KH2013:KH.C12.220,0.4396894412,5.5749057392,0.0316309779,1,KH2013:KH.C12.220_CASP7
KH2013:KH.C12.221,0.0472237918,5.4801147175,0.8265369194,1,KH2013:KH.C12.221
KH2013:KH.C12.222,-1.4732815765,0.1112990309,0.307436989,1,CG8145
KH2013:KH.C12.224,0.9815435804,-1.1996935408,1,1,KH2013:KH.C12.224
KH2013:KH.C12.225,-0.0328084215,3.586791541,0.9076423589,1,RASSF/2/4/6
KH2013:KH.C12.226,0.0079567711,3.448503357,1,1,DUS4L
KH2013:KH.C12.227,-0.571120442,0.983512344,0.6192417271,1,KH2013:KH.C12.227_XIAP
KH2013:KH.C12.228,0.2305421799,3.7798601028,0.4152385194,1,S1PR4
KH2013:KH.C12.229,-0.1115981951,7.6951024165,0.584162436,1,SAMS-1/3/4/5
KH2013:KH.C1.223,0.0600666534,5.1898317608,0.7828603552,1,KH2013:KH.C1.223
KH2013:KH.C12.23,0.250546934,4.7061284352,0.3178898619,1,DCP1B
KH2013:KH.C12.230,-1.3439379297,0.8191384689,0.2985631731,1,DDO
KH2013:KH.C12.231,0.3586383184,3.4807284099,0.30169084,1,KH2013:KH.C12.231_TDO2
KH2013:KH.C12.232,0.0667175276,4.3665792959,0.8234852127,1,IQCE
KH2013:KH.C12.233,-0.0077105384,1.5125069763,0.899120085,1,KH2013:KH.C12.233_TSPAN4/9
KH2013:KH.C12.234,0.5553391382,2.5675701771,0.2846087651,1,KH2013:KH.C12.234_RNF38/44
KH2013:KH.C12.235,-0.0367688387,2.8313654838,1,1,KH2013:KH.C12.235
KH2013:KH.C12.236,-0.0674013017,-0.4977927756,1,1,KH2013:KH.C12.236
KH2013:KH.C12.237,0.2512252273,1.1857700196,0.7184523284,1,REC8
KH2013:KH.C12.238,0.0854321699,8.0742982857,0.6114294789,1,PLK1
KH2013:KH.C12.239,0.9205148507,0.2670967472,0.6448981033,1,KH2013:KH.C12.239
KH2013:KH.C1.224,-4.532772926,0.0899824105,0.0804733969,1,TBX20
KH2013:KH.C12.24,-0.3852822913,3.7939950963,0.2597214685,1,PACRG
KH2013:KH.C12.240,0.6211665949,4.3097661713,0.0283342717,1,POLG
KH2013:KH.C12.241,0.8366529869,-0.9252595872,1,1,BCAN
KH2013:KH.C12.242,-0.0768085346,-1.0891054028,1,1,KH2013:KH.C12.242
KH2013:KH.C12.243,0.5536907625,5.4937115532,0.0180857391,1,C3/4
KH2013:KH.C12.244,-0.2865722165,4.3955835031,0.3211394286,1,KH2013:KH.C12.244
KH2013:KH.C12.245,0.071670799,4.6289036697,0.7667819861,1,DRG2
KH2013:KH.C12.246,0,-1.5202957475,1,1,KH2013:KH.C12.246
KH2013:KH.C12.247,-0.1341631496,3.9138501441,0.7760205964,1,Y50C1A.1
KH2013:KH.C12.248,0.2174228041,5.8634244525,0.3282836267,1,LTN1
KH2013:KH.C12.249,-0.4407154237,-0.6332319241,0.7700579694,1,KH2013:KH.C12.249_TRIM2/3
KH2013:KH.C1.225,0.2125663076,3.0934406415,0.6104446819,1,KH2013:KH.C1.225_SLC6A1
KH2013:KH.C12.25,-0.1116528374,0.6759916926,1,1,KH2013:KH.C12.25_CHODL
KH2013:KH.C12.250,2.9033136705,-1.4014457914,1,1,KH2013:KH.C12.250
KH2013:KH.C12.251,-0.1583317085,1.4956464431,0.7917506807,1,KH2013:KH.C12.251_SLC2A8
KH2013:KH.C12.252,0.2963919011,3.8995438352,0.3244349842,1,WWOX
KH2013:KH.C12.253,1.042937195,1.3237626741,0.1522666403,1,DYDC1/2
KH2013:KH.C12.254,0.0643101565,1.0029141529,1,1,KH2013:KH.C12.254_CTSL1/2
KH2013:KH.C12.255,0.2425115791,5.2661876655,0.2759765641,1,KH2013:KH.C12.255
KH2013:KH.C12.256,0.3366055347,0.6143333155,0.7547404961,1,DHC93AB
KH2013:KH.C12.257,2.9033136705,-1.2902211875,1,1,SI:DKEYP-46H3.3
KH2013:KH.C12.258,-1.3492739071,0.1224097888,0.373489587,1,KH2013:KH.C12.258
KH2013:KH.C12.259,0.0250813212,3.6172672137,1,1,MORN3
KH2013:KH.C1.226,0.0543858649,6.2122456049,0.7481894966,1,TMEM115
KH2013:KH.C12.26,-0.1396305585,4.5779308936,0.651780372,1,SMAD2/3
KH2013:KH.C12.260,-0.2642200679,-0.1507198184,1,1,KH2013:KH.C12.260_FUT8
KH2013:KH.C12.261,0.0063092251,3.1991062842,1,1,KH2013:KH.C12.261_USH2A
KH2013:KH.C12.262,0.3136150842,1.6629133848,0.6840093681,1,KH2013:KH.C12.262
KH2013:KH.C12.263,0.0726755489,6.9451066037,0.7278935244,1,SESN/1/2/3
KH2013:KH.C12.264,0.5240832597,3.983780491,0.0913745002,1,Y24F12A.1
KH2013:KH.C12.265,-0.0225918251,7.0231820772,0.9223314588,1,NDUFV2
KH2013:KH.C12.266,-3.5399684048,-0.952552971,0.5222851755,1,KH2013:KH.C12.266_CYYR1
KH2013:KH.C12.267,0.0624818127,6.3697768803,0.7443869435,1,BRWD1/3
KH2013:KH.C12.268,0.515381184,-0.1119301015,0.8090456095,1,KH2013:KH.C12.268
KH2013:KH.C12.269,-0.1296602726,4.9455704732,0.6318970681,1,SNX12/3
KH2013:KH.C1.227,0.1570464124,3.0479923792,0.6428734212,1,KH2013:KH.C1.227
KH2013:KH.C12.27,0.4892887594,5.6822550637,0.00854364,1,KH2013:KH.C12.27_PHEX
KH2013:KH.C12.270,0.1216856795,6.4829700504,0.5023946794,1,ZC3H3
KH2013:KH.C12.271,-0.0964516864,3.1883124561,0.9290788641,1,BLOC1S2
KH2013:KH.C12.272,-0.4451440685,4.5419106306,0.2093002734,1,KCNA1/3
KH2013:KH.C12.273,-0.1668947502,4.9750276998,0.4825471149,1,OTUB1
KH2013:KH.C12.274,-0.564900614,2.7269091269,0.1935379793,1,KH2013:KH.C12.274_LONP2
KH2013:KH.C12.275,-1.1343120188,0.0619212733,0.2738963832,1,KH2013:KH.C12.275
KH2013:KH.C12.276,0.2016664781,3.0180663303,0.5963897594,1,KH2013:KH.C12.276_REEP5/6
KH2013:KH.C12.277,-0.1033145487,5.3287266157,0.7154778809,1,KH2013:KH.C12.277_PRKCSH
KH2013:KH.C12.278,0.0108595356,7.7552772908,0.9440993596,1,CHD6/7/8/9
KH2013:KH.C12.279,-0.1356877081,6.6748900347,0.4314040881,1,SAMHD1
KH2013:KH.C1.228,0.4756114713,3.3597394639,0.2246137092,1,DSD1
KH2013:KH.C12.28,2.9645170927,-1.399743337,1,1,KH2013:KH.C12.28_CALM1/3
KH2013:KH.C12.280,-0.5140588593,2.1398824422,0.4055550251,1,KH2013:KH.C12.280
KH2013:KH.C12.281,0.1702714965,5.4365368463,0.44181628,1,LSM5
KH2013:KH.C12.282,-0.0264144144,5.3132159116,0.9077162627,1,KH2013:KH.C12.282_BRP44
KH2013:KH.C12.283,-0.4268423302,5.3106879322,0.0473029907,1,KH2013:KH.C12.283
KH2013:KH.C12.284,-4.4334421154,-0.7141436278,0.1039608001,1,KH2013:KH.C12.284_LYPD2
KH2013:KH.C12.285,-0.4551967331,2.5270021936,0.445126379,1,KH2013:KH.C12.285
KH2013:KH.C12.286,-0.1393200073,2.894881046,0.7471685398,1,KH2013:KH.C12.286_IL17RD
KH2013:KH.C12.287,-0.5202798536,0.6690361804,0.491742003,1,KH2013:KH.C12.287_FRRS1
KH2013:KH.C12.288,-0.3092944697,-0.3111976904,1,1,OPRL1
KH2013:KH.C12.289,-0.1437112217,4.4084941843,0.5825907862,1,KH2013:KH.C12.289
KH2013:KH.C1.229,0.6548229052,-0.9397683101,0.6553720685,1,KH2013:KH.C1.229_CPB1/2
KH2013:KH.C12.290,0.1647085507,6.6080761029,0.4426391146,1,PSMC4
KH2013:KH.C12.291,0.2104343019,4.0015239839,0.5229840446,1,KH2013:KH.C12.291
KH2013:KH.C12.292,0.0512850514,5.843793295,0.8213755341,1,MELK
KH2013:KH.C12.293,0.0576900153,2.1206167792,1,1,KH2013:KH.C12.293
KH2013:KH.C12.294,-0.101311136,0.0311047943,0.8580230231,1,KH2013:KH.C12.294_CIITA
KH2013:KH.C12.295,1.8591635193,-0.0115540274,0.1778116962,1,KH2013:KH.C12.295
KH2013:KH.C12.296,0,-1.5202957475,1,1,KH2013:KH.C12.296
KH2013:KH.C12.297,1.0585272739,-0.775532675,1,1,UNC13D
KH2013:KH.C12.298,-0.0506583676,2.8723774529,0.9536192825,1,NR0B1/2
KH2013:KH.C12.299,0.1405112558,7.2685551994,0.3914256098,1,ERGIC3
KH2013:KH.C1.23,-0.2429395595,4.0872830736,0.5400194702,1,GRHL1/2/3
KH2013:KH.C12.3,-0.0011755031,4.5623620059,1,1,FTCD
KH2013:KH.C1.230,0.5131292047,2.4662925364,0.2795701233,1,SLC25A26
KH2013:KH.C12.30,-1.5711777166,1.2101456936,0.035518262,1,CPN1
KH2013:KH.C12.300,4.8517173138,-0.9999685329,0.0931213922,1,KH2013:KH.C12.300_LBP
KH2013:KH.C12.301,-0.3468838216,5.2601710324,0.1478867392,1,KH2013:KH.C12.301_FSTL4/5
KH2013:KH.C12.302,0.2998076194,5.2751762408,0.1721534374,1,MAMDC2/4
KH2013:KH.C12.303,1.7159752257,-1.1874065759,1,1,KH2013:KH.C12.303
KH2013:KH.C12.304,-0.1637940201,6.0531804863,0.3827589397,1,SLC41A1/2/3
KH2013:KH.C12.305,0.0296733607,6.8676884486,0.8497905122,1,WHSC1L1
KH2013:KH.C12.306,0.0432868136,3.5799094572,0.9750342489,1,SNO1/2/3
KH2013:KH.C12.307,0.1478970455,6.7595807232,0.4171792714,1,ITSN1/2
KH2013:KH.C12.308,0.1653807551,5.4548595655,0.4399833996,1,SMARCAD1
KH2013:KH.C12.309,-1.2306452382,-0.6649379235,1,1,KH2013:KH.C12.309
KH2013:KH.C1.231,0,-1.4004807895,1,1,HSPA12A
KH2013:KH.C12.31,-0.0127498204,2.6685504023,1,1,KH2013:KH.C12.31
KH2013:KH.C12.310,1.130158055,1.5065091478,0.0586318066,1,KH2013:KH.C12.310_ACOT1/2/3/4/5/6
KH2013:KH.C12.311,-0.2572932162,2.720856577,0.706361257,1,KH2013:KH.C12.311
KH2013:KH.C12.312,-0.0542461169,6.7320419032,0.752536205,1,KH2013:KH.C12.312
KH2013:KH.C12.313,-1.3125594525,0.1395753797,0.2545899674,1,KH2013:KH.C12.313
KH2013:KH.C12.314,0.3397826976,2.3931787279,0.399515852,1,KH2013:KH.C12.314
KH2013:KH.C12.315,0.0956000539,3.6347504834,0.7609298009,1,KH2013:KH.C12.315
KH2013:KH.C12.316,0,-1.2941244479,1,1,KH2013:KH.C12.316
KH2013:KH.C12.317,0.0723977134,8.5441061728,0.6695931109,1,HNRNPD
KH2013:KH.C12.318,-0.0039452793,4.6963839631,1,1,ARMC2
KH2013:KH.C12.319,-0.4227335421,4.8356272437,0.1146593212,1,CHID1
KH2013:KH.C1.232,0.5972941944,3.1968568359,0.1297567713,1,KCNA1/10/2/3/4/5/6/7
KH2013:KH.C12.32,-0.1243483025,5.5072909302,0.6046248787,1,KH2013:KH.C12.32
KH2013:KH.C12.320,0.1569848807,2.2952972006,0.8332017037,1,PPP3R1/2
KH2013:KH.C12.321,0,-1.1999989169,1,1,KH2013:KH.C12.321_TSPAN4/9
KH2013:KH.C12.322,0.358558213,1.4383140142,0.4763293306,1,DSF2
KH2013:KH.C12.323,0.0020170711,4.1519102907,1,1,AQP-4/5/6
KH2013:KH.C12.324,-2.6954686126,-1.1145151873,1,1,ARL6
KH2013:KH.C12.325,0,-1.4053514135,1,1,KH2013:KH.C12.325
KH2013:KH.C12.326,-0.2448727607,7.572540947,0.2578646842,1,GFPT1/2
KH2013:KH.C12.327,-0.7913557116,0.4146941408,0.5145126485,1,KH2013:KH.C12.327
KH2013:KH.C12.328,0,-0.8564963617,1,1,KH2013:KH.C12.328
KH2013:KH.C12.329,0.3076125981,2.197217023,0.6104365701,1,KH2013:KH.C12.329_KBTBD12
KH2013:KH.C1.233,0.2083752799,5.2275071636,0.3466656166,1,MRPS10
KH2013:KH.C12.33,0.0099712548,5.344651191,0.9714996784,1,BC048355
KH2013:KH.C12.330,0.0875633775,4.5917919765,0.8163924984,1,THUMPD1
KH2013:KH.C12.331,2.8289226395,-1.0069419863,0.0899315986,1,KH2013:KH.C12.331_GLIPR2
KH2013:KH.C12.332,-0.0126272412,7.0943974341,0.9446114241,1,KH2013:KH.C12.332
KH2013:KH.C12.333,-0.1120955687,4.1879666759,0.7053073775,1,AKAP7
KH2013:KH.C12.334,-0.1135279209,2.5778843679,0.8158655021,1,WNT2
KH2013:KH.C12.335,-0.4939171608,3.2414551371,0.2413216138,1,SETD4
KH2013:KH.C12.336,0.0489809892,1.8528861537,0.9525742515,1,KH2013:KH.C12.336_ODC1
KH2013:KH.C12.337,-0.1893899329,5.6008741508,0.4003905711,1,SSTR1/2/3/4/5
KH2013:KH.C12.338,-0.5355692324,3.0410284048,0.1523747321,1,ADAL
KH2013:KH.C12.339,0,-1.4053514135,1,1,KH2013:KH.C12.339
KH2013:KH.C1.234,0.1500833117,4.9629105662,0.5369914656,1,CLNS1A
KH2013:KH.C12.34,0.1503604442,9.9177436471,0.3829595108,1,CLTC
KH2013:KH.C12.340,-0.3715037111,-0.1228786679,0.8972391519,1,KH2013:KH.C12.340
KH2013:KH.C12.341,0.0200091801,4.8085780765,0.8905180027,1,ABCB9
KH2013:KH.C12.342,-0.02740689,5.5828969093,0.873037322,1,UBE2CBP
KH2013:KH.C12.343,0.179582123,4.6528386304,0.4784360387,1,MAFG/1/2
KH2013:KH.C12.344,0.1278534825,3.8968041695,0.7626258791,1,KH2013:KH.C12.344
KH2013:KH.C12.345,-0.7873366899,1.3916591605,0.2532197786,1,KH2013:KH.C12.345_KYNU
KH2013:KH.C12.346,0.3308716345,1.0511072,0.7852093391,1,C5H4ORF22
KH2013:KH.C12.347,-0.4493704662,0.4931964697,1,1,KH2013:KH.C12.347
KH2013:KH.C12.348,-0.7920107362,2.8417643005,0.0697601958,1,PSTPIP1/2
KH2013:KH.C12.349,0.0060103182,4.8011486468,1,1,HIGD2A
KH2013:KH.C1.235,-0.0529318592,9.3214235032,0.763635553,1,NACA/2
KH2013:KH.C12.35,0.0545442819,8.7429803053,0.7475117505,1,SCAF4/8
KH2013:KH.C12.350,0.1978231193,3.0244032711,0.6863604629,1,KH2013:KH.C12.350_CASP7
KH2013:KH.C12.351,-0.4573306991,2.5573195977,0.2928126298,1,C4ORF47
KH2013:KH.C12.352,-0.0593496198,3.9328611484,0.9287976216,1,MUC2/6
KH2013:KH.C12.353,-1.9217700901,-1.4089757191,1,1,KH2013:KH.C12.353
KH2013:KH.C12.354,0.6860739371,0.7009167016,0.4329256243,1,KH2013:KH.C12.354_ALOX5
KH2013:KH.C12.355,-0.148416219,5.5303237989,0.5233428429,1,KH2013:KH.C12.355
KH2013:KH.C12.356,-0.031992086,3.9522473344,0.925174123,1,PIGX
KH2013:KH.C12.357,-0.2807021421,-0.9452836805,1,1,KH2013:KH.C12.357_NAT1/2/3
KH2013:KH.C12.358,0.26904848,-1.2015637048,1,1,KH2013:KH.C12.358
KH2013:KH.C12.359,-0.4290023998,1.8861035544,0.5328024849,1,KH2013:KH.C12.359_TECTA
KH2013:KH.C1.236,-1.9217700901,-1.4089757191,1,1,KH2013:KH.C1.236
KH2013:KH.C12.36,0.089765074,7.0923658526,0.6722099351,1,DIEXF
KH2013:KH.C12.360,0.0082938569,5.0472228695,0.9655382587,1,PYROXD2
KH2013:KH.C12.361,0.0681239604,6.9490737851,0.6818278044,1,VPS35
KH2013:KH.C12.362,-0.1945673345,7.4424973739,0.2541669252,1,SGOL1
KH2013:KH.C12.363,-0.0305811132,4.9128542879,0.8712639797,1,VPS73
KH2013:KH.C12.364,0.0338567988,5.2537330142,0.9301718065,1,STXBP5L
KH2013:KH.C12.365,0,-1.1074541303,1,1,KH2013:KH.C12.365_SGMS1/2
KH2013:KH.C12.366,-0.0751731881,2.495469617,0.8390435388,1,1700028P14RIK
KH2013:KH.C12.367,0.1597522825,5.9611729986,0.3990228915,1,NMT/1/2
KH2013:KH.C12.368,0.3364305319,5.4660988846,0.1531874526,1,KH2013:KH.C12.368_KIDINS220
KH2013:KH.C12.369,1.1912458252,0.2564804753,0.2869471056,1,SLC16A10/2
KH2013:KH.C1.237,-0.0309595488,6.0053700343,0.8568440527,1,CYB561D1/2
KH2013:KH.C12.37,0.0742191492,-0.6001682383,1,1,HXT15/5
KH2013:KH.C12.370,0.1663714068,8.07638675,0.3414503825,1,FOXK1/2
KH2013:KH.C12.371,0.2050331471,5.40987828,0.3290516928,1,KH2013:KH.C12.371_CETN3
KH2013:KH.C12.372,0.0387596883,7.2900207689,0.8253072803,1,CDC2/28
KH2013:KH.C12.373,1.9586920251,-0.4990982452,0.1232857783,1,HTR1E
KH2013:KH.C12.374,0.0434636746,9.1941025342,0.8102647161,1,CLPX
KH2013:KH.C12.375,0.0119679864,6.4433421893,0.9658005322,1,TSPAN14/17/5
KH2013:KH.C12.376,0.0196531594,7.2317687827,0.9499629956,1,KH2013:KH.C12.376_Ci-cluster
KH2013:KH.C12.377,0.0003899229,4.5450618565,0.9810904527,1,SDK1
KH2013:KH.C12.378,-0.09329369,1.5131287942,1,1,1700013F07RIK
KH2013:KH.C12.379,-0.5171082011,1.0789052543,0.7132951085,1,KH2013:KH.C12.379_SLC6A1/13/8
KH2013:KH.C1.238,0.9035150987,-0.2463826014,0.6040018755,1,KH2013:KH.C1.238
KH2013:KH.C12.38,0.478730673,-0.5342000267,0.8156860215,1,RUNX1/2/3
KH2013:KH.C12.380,0.0044993111,7.1335715237,0.977042772,1,AGPAT3/4
KH2013:KH.C12.381,-0.0956683953,6.5305962907,0.6002362927,1,STK19
KH2013:KH.C12.382,0.1788754015,7.1621382506,0.3129344043,1,GBF1
KH2013:KH.C12.383,0.3877247301,4.8138967813,0.1386922506,1,ERAL1
KH2013:KH.C12.384,0.1361818448,5.3097385077,0.5232529542,1,SPT21
KH2013:KH.C12.385,0.1456337692,3.645150612,0.7587618416,1,ZCCHC9
KH2013:KH.C12.386,-0.4521495047,0.5224537031,1,1,KH2013:KH.C12.386
KH2013:KH.C12.387,0.0123722634,8.1074055478,0.9431722991,1,TXLNA
KH2013:KH.C12.388,-0.0955157466,-0.787542578,1,1,KH2013:KH.C12.388_FCN1/2/3
KH2013:KH.C12.389,0,-1.5202957475,1,1,KH2013:KH.C12.389
KH2013:KH.C1.239,0.155870733,5.7129337986,0.4532868199,1,UTP3
KH2013:KH.C12.39,0.0873813827,2.002393517,0.910394694,1,GPX1/3/5/6
KH2013:KH.C12.390,0.0636480626,4.5969001484,0.8387163535,1,C12ORF28
KH2013:KH.C12.391,-0.6374085173,2.1463222841,0.3356944725,1,KH2013:KH.C12.391
KH2013:KH.C12.392,0.8946116756,-1.1847240644,1,1,KH2013:KH.C12.392_REEP5/6
KH2013:KH.C12.393,-0.2564340605,1.9109617273,0.7131413609,1,KH2013:KH.C12.393_SVEP1
KH2013:KH.C12.394,0.1580855044,1.9610996133,0.7977050441,1,KH2013:KH.C12.394
KH2013:KH.C12.395,-0.0954157521,3.5609243671,0.8235530962,1,KH2013:KH.C12.395
KH2013:KH.C12.396,-0.0683359714,2.8782753967,0.9499145888,1,SI:CH211-122L24.6
KH2013:KH.C12.397,-2.6954686126,-1.1145151873,1,1,KH2013:KH.C12.397
KH2013:KH.C12.398,0.1444970749,3.7048943376,0.6864163749,1,KH2013:KH.C12.398_T07G12.2/5
KH2013:KH.C12.399,0.2298443164,4.9465313744,0.3664516311,1,KH2013:KH.C12.399_FAR1/2
KH2013:KH.C1.24,0.1899771965,1.6790258431,0.7096368964,1,KH2013:KH.C1.24
KH2013:KH.C12.4,-0.2718640542,2.4389950256,0.5511708905,1,KH2013:KH.C12.4_GLIPR2
KH2013:KH.C1.240,0.0972085158,6.3078394791,0.5935098812,1,TACC/1/2/3
KH2013:KH.C12.40,0.0382535087,2.500765404,0.9004363506,1,VPS4A
KH2013:KH.C12.400,0.2171434613,2.2976846318,0.7408054592,1,KH2013:KH.C12.400_INTS4
KH2013:KH.C12.402,-0.9755531762,2.5876534351,0.0924826145,1,KH2013:KH.C12.402
KH2013:KH.C12.403,0.013780096,7.4282753623,0.9383153076,1,LIN28A
KH2013:KH.C12.404,0.037172167,5.4288417062,0.842938003,1,KH2013:KH.C12.404
KH2013:KH.C12.405,0.7796105315,-0.720311875,1,1,KH2013:KH.C12.405_FCN1/2/3
KH2013:KH.C12.406,0.0074106565,5.2386103546,0.9695389568,1,KH2013:KH.C12.406_KLHL12/17
KH2013:KH.C12.407,0.0068176476,3.9880222932,0.9478630157,1,KH2013:KH.C12.407_MDN1
KH2013:KH.C12.408,-0.3608367292,5.5838893509,0.3303670064,1,KH2013:KH.C12.408_MGAT5
KH2013:KH.C12.409,0.2983405228,2.1708121199,0.6650391385,1,SCP1
KH2013:KH.C1.241,0.2623342739,5.1996567519,0.3804494647,1,VPS53
KH2013:KH.C12.41,0.3917208984,1.733095911,0.5008912831,1,KH2013:KH.C12.41
KH2013:KH.C12.410,-0.2941024271,2.4971296565,0.5452056362,1,KH2013:KH.C12.410
KH2013:KH.C12.411,-0.1400819027,-0.9340099527,1,1,KH2013:KH.C12.411
KH2013:KH.C12.412,1.0373983383,-0.9318353951,0.5206961298,1,KH2013:KH.C12.412
KH2013:KH.C12.413,3.2147983925,-0.8404245025,0.0326765833,1,KH2013:KH.C12.413_LBP
KH2013:KH.C12.414,-0.1342439899,2.0461184254,0.7889548261,1,SPECC1LB
KH2013:KH.C12.415,-0.0683652481,4.2259571599,0.8029254492,1,C11ORF54
KH2013:KH.C12.416,-0.0656827436,1.649155756,0.9099031644,1,KH2013:KH.C12.416_PCS60
KH2013:KH.C12.417,-0.067298084,9.0705001273,0.7300499741,1,KH2013:KH.C12.417_TNNC2
KH2013:KH.C12.418,0.0477453745,6.4041362836,0.8018530844,1,EIF1AX
KH2013:KH.C12.419,-0.1727539405,7.2715919306,0.3038879293,1,KH2013:KH.C12.419_TSPAN4/9
KH2013:KH.C1.242,0.1890941862,12.5249997694,0.3427959448,1,KH2013:KH.C1.242_ACTA1/2
KH2013:KH.C12.42,0.5027418308,-0.6992453509,1,1,KH2013:KH.C12.42_CD63
KH2013:KH.C12.420,-0.0939510048,4.9058587326,0.6884147119,1,MRPS23
KH2013:KH.C12.421,-0.0117820672,5.013323712,0.9861439231,1,ASCC3
KH2013:KH.C12.422,0,-1.4053514135,1,1,KH2013:KH.C12.422
