counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
HOXC10_2	1601	3	2	2	2	1	2	0	0	1	1	4	6	3	4	2	3	7	1	1	7	0	17	2.03002611232443	1.18202920576948	1.84099228793442	1.6294881827407	-0.268632203240082	-0.13989888911788	-Inf	-Inf	-0.841817536184885	2.76699170649064	-0.311959634904183	0.586419460848818	-0.107477411425502	0.749069798493377	0.230938806250429	-0.359540699438293	0.364893262919293	-0.337344953324097	0.182029205769483	1.40442162710593	-Inf	0.451868789508391	0.0447510775692001	0.23191717799214	0.119720127689177	0.148975198353232	0.703798859880969	0.649332387901671	1	1	0.834110028449461	0.159501441008902	0.730626348570764	0.220838094069376	0.629295518244216	0.224893927057678	0.513962024863184	0.739644774001921	0.309527118164935	0.720479175436241	0.592601429473568	0.0212451662249999	1	0.130372835157685	0.685657997284913	0.827567315026225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HOXC10_3	1418	1	1	1	1	1	1	0	0	1	0	2	3	3	1	1	1	4	1	1	3	0	10	0.513985213026283	0.314676404802877	0.94694462030239	0.745310759132739	-0.0886792894283316	-0.979054798253834	-Inf	-Inf	-0.661864622373134	-Inf	-1.14897979969615	-0.265105856812599	0.0724755023862486	-1.12344470758901	-0.613770334172089	-1.78640972031144	-0.285716136487885	-0.157392039512346	0.361982119581234	0.299246364233271	-Inf	-0.157392039512346	0.511852954826088	0.559399443851251	0.415979936161971	0.459179590988414	0.658990163121777	0.860961521740782	1	1	0.795755535591031	1	0.934894365657502	0.699430340824264	0.546731043224106	0.886749100532245	0.785011327591843	0.967784604160763	0.717861935861454	0.676026963126396	0.547965326821568	0.445470501809514	1	0.676519954085907	1	0.932906149438087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HOXD8_1	1032	0	2	0	0	0	2	0	0	0	0	3	7	3	3	1	1	4	2	0	1	1	12	-Inf	1.83054673303002	-Inf	-Inf	-Inf	0.508618638142657	-Inf	-Inf	-Inf	-Inf	-0.086991106778008	1.46797665364531	0.541040115835034	0.96484782474161	-0.145205720723304	-1.31784510686265	0.1828484769609	1.34511990585978	-Inf	-0.847525172082619	0.982549826475069	0.580932842958547	1	0.116907552181939	1	1	1	0.41534906035865	1	1	1	1	0.619231830325148	0.0164363467449279	0.34492774125857	0.206220332033288	0.672023729965873	0.917207018542963	0.471639356003322	0.193964197990577	1	0.83517705867613	0.405536925786748	0.116068190514867	1	0.641429237137833	1	1	1	1	1	1	1	1	1	0.89084999357509	1	1	1	1	1	1	1	1	1	1
IRX2_1	1328	0	0	0	0	2	4	0	0	1	0	5	3	2	2	1	2	2	0	0	2	2	7	-Inf	-Inf	-Inf	-Inf	1.04391999051345	1.17602352652079	-Inf	-Inf	-0.564889252162075	-Inf	0.295458757509414	-0.16813048660154	-0.428567780949294	-0.00919134594611306	-0.51679496396103	-0.678546033957642	-1.20400752293014	-Inf	-Inf	-0.204007522930136	1.66540836725972	-0.585020207268309	1	1	1	1	0.262135064985684	0.109990443652059	1	1	0.773814871453357	1	0.390147509130825	0.656410618736575	0.750842557409797	0.600828325148911	0.762699272400212	0.828977808791755	0.943462689389326	1	1	0.672202663809541	0.141585045878358	0.897768410265516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRX5_1	1545	0	0	0	1	2	5	0	0	1	0	6	3	2	3	2	3	3	0	0	2	2	7	-Inf	-Inf	-Inf	0.618206255163153	0.819840116332804	1.29377130466522	-Inf	-Inf	-0.788969126342721	-Inf	0.34302641946727	-0.392210360782185	-0.65264765512994	0.369178707323238	0.283787216092594	-0.306692289596128	-0.835511712279751	-Inf	-Inf	-0.428087397110782	1.44132849307907	-0.809100081448955	1	1	1	0.488544801419316	0.322538755894967	0.0614383746042094	1	1	0.82319508218551	1	0.342272711223579	0.753070555002956	0.821403965788793	0.416203587094587	0.494916162145742	0.717396500053885	0.9012514787148	1	1	0.750754125532441	0.179715556488127	0.959718316873177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISL2_1	535	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	3	-Inf	-Inf	-Inf	-Inf	-Inf	0.450306546127223	-Inf	-Inf	-Inf	-Inf	-0.72803069513129	-Inf	-Inf	-Inf	-Inf	-Inf	-0.87919476846494	-Inf	-Inf	1.12837845123986	-Inf	-0.488292909208634	1	1	1	1	1	0.522156762784927	1	1	1	1	0.809974227140907	1	1	1	1	1	0.841703851803739	1	1	0.236592043698073	1	0.791877043508079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISX_1	1104	0	0	0	0	0	2	1	1	1	0	3	2	0	1	0	0	2	2	1	1	0	5	-Inf	-Inf	-Inf	-Inf	-Inf	0.40943357270126	2.17882064455984	1.93781254505605	-0.292485074365745	-Inf	-0.186176172219404	-0.491030753747825	-Inf	-0.754065159581619	-Inf	-Inf	-0.931603345133807	1.24593484041838	0.731361667588623	-0.946710237524015	-Inf	-0.804691232651587	1	1	1	1	1	0.449190009607366	0.21224713561659	0.242958863422166	0.708632941958609	1	0.664346350676321	0.771484316549471	1	0.815662834772698	1	1	0.893602447222374	0.214592909180599	0.460122777871222	0.854840971545847	1	0.935036500985197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISX_2	792	2	0	2	1	0	2	0	0	1	1	3	2	2	1	2	2	4	0	0	1	1	7	2.42514334380934	-Inf	2.87765554850685	1.60202110589342	-Inf	0.896764371454555	-Inf	-Inf	0.19484572438755	3.80365496706307	0.30115462653389	-0.00369995499453079	0.33116719560033	-0.266734360828325	1.26760206682286	0.0811889425919824	0.570994210272798	-Inf	-Inf	-0.45937943877072	1.37069555978697	0.174714769281315	0.059114227649607	1	0.0350221588589286	0.2892039528194	1	0.296541595546657	1	1	0.586117408654267	0.0817895281941565	0.442417939180669	0.597633810460675	0.475200874727096	0.701707485597276	0.207833111332525	0.566113636570081	0.287775272679024	1	1	0.748574376474086	0.328525346061454	0.428213263101897	0.685657997284913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISX_3	684	0	1	0	0	0	1	0	0	1	0	2	2	1	2	0	1	1	0	0	2	0	5	-Inf	1.38570577065102	-Inf	-Inf	-Inf	0.0919745675943122	-Inf	-Inf	0.409164743475012	-Inf	-0.0779504338480001	0.210619064092931	-0.467452841019706	0.964862649690973	-Inf	-0.715380354463292	-1.23752674699785	-Inf	-Inf	0.77004647270695	-Inf	-0.103041414810831	1	0.324794429389066	1	1	1	0.611478910669719	1	1	0.532864053295563	1	0.62504603086967	0.518175264356847	0.750392443585253	0.277768586100116	1	0.80719921771238	0.905562611518909	1	1	0.331635857707554	1	0.62338907719393	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JDP2_1	641	1	2	1	1	1	3	0	0	2	0	5	3	3	0	0	0	1	0	0	1	0	5	1.67980577297478	2.52780267952973	2.11276518025089	1.91113131908124	1.07714127052017	1.81020241023046	-Inf	-Inf	1.52780267952973	-Inf	1.36430394724685	0.900714703135901	1.23829606233475	-Inf	-Inf	-Inf	-1.1427355528975	-Inf	-Inf	-0.150269225582904	-Inf	-0.00825022071047581	0.275233777480202	0.0516185693777639	0.214483989457083	0.241118499302539	0.383020718409638	0.0584365386892426	1	1	0.15812875038728	1	0.0493083350149578	0.221848946655682	0.139798838007181	1	1	1	0.89036620987734	1	1	0.672368420353237	1	0.56620114304444	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JDP2_2	5983	0	2	0	3	4	7	0	0	1	0	11	5	5	5	2	19	19	3	7	8	2	34	-Inf	-0.840819400216847	-Inf	0.258716273334067	-0.181856318051914	-0.255856899495691	-Inf	-Inf	-2.86466614217121	-Inf	-0.814347188855656	-1.71003279268149	-1.36688821188443	-0.933928804608328	-1.7919097997359	0.468508657890882	-0.120629518801467	-0.706518308505256	1.28846361672812	-0.409662235574726	-0.63436852274942	-0.511801880543165	1	0.869592951068048	1	0.479493625307382	0.668633265882188	0.726623440768023	1	1	0.999085773140012	1	0.981249763921294	0.999534713969416	0.994752647495087	0.95610947471485	0.990635030633707	0.121376059128197	0.669750553548048	0.862080800597478	0.0414292649580529	0.824744896768247	0.815491710148203	0.98465542192401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JDP2_3	781	1	2	1	1	2	4	0	1	2	0	6	3	3	0	0	0	1	0	0	1	0	5	1.3911603972609	2.23915730381585	1.82411980453701	1.62248594336736	1.82411980453701	1.95622334054435	-Inf	2.44560818128328	1.23915730381585	-Inf	1.34730610767148	0.612069327422021	0.949650686620868	-Inf	-Inf	-Inf	-1.43138092861138	-Inf	-Inf	-0.438914601296784	-Inf	-0.296895596424356	0.324774372791503	0.0730028142512621	0.255105567443984	0.28580203471427	0.11591208842476	0.0226966995973221	1	0.178258579678897	0.213728831714265	1	0.0348685321079797	0.317095974005823	0.208905144293481	1	1	1	0.93258120354992	1	1	0.743672092318772	1	0.734511700194837	0.998084064709988	0.641429237137833	1	1	1	0.961939916296534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JDP2_4	7780	0	2	0	3	5	7	0	0	2	0	13	15	17	8	4	21	24	5	8	12	4	55	-Inf	-1.27241080316263	-Inf	-0.172875129611719	-0.253045478295702	-0.687448302441477	-Inf	-Inf	-2.27241080316263	-Inf	-0.987008584300385	-0.447314298717762	0.136980132975069	-0.632306748249016	-1.17287512961172	0.206618252809458	-0.172875129611719	-0.328994331529001	1.11091783638887	-0.189948642970661	0.0495172917247287	-0.172875129611719	1	0.948289359375728	1	0.666124948336392	0.710367450140287	0.923154462484593	1	1	0.998956900988592	1	0.996749446919637	0.900538437347034	0.398964324573972	0.91734130904518	0.974410040517409	0.307936986386363	0.7390458585014	0.748847908728935	0.0563342705451478	0.708875395564364	0.556868175685762	0.816338040164908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLF13_1	1263	1	1	0	0	2	2	0	0	3	0	7	2	2	2	1	3	6	1	1	1	0	9	0.685072488631433	0.485763680408026	-Inf	-Inf	1.11803189590754	0.21114130029902	-Inf	-Inf	1.14227944215422	-Inf	0.87227548150558	-0.689323026150065	-0.354455875555205	0.0649205594479765	-0.44268305856694	-0.008500510021393	0.485763680408026	0.0136952360928033	0.533069395186383	-1.14500250992626	-Inf	-0.141659066851885	0.471572075443219	0.51760713742345	1	1	0.24403058646163	0.519900578848834	1	1	0.163788790879076	1	0.0973793645003819	0.832083048004886	0.725522227452948	0.573341591798473	0.745184026703631	0.583531271445939	0.265721115642219	0.633031260122902	0.506488402745113	0.890416355193337	1	0.660040643630349	0.998084064709988	0.907633745751693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LHX2_1	889	0	1	0	0	0	1	0	0	1	0	2	3	2	2	0	1	2	1	0	2	0	8	-Inf	1.00217086287924	-Inf	-Inf	-Inf	-0.29156034017747	-Inf	-Inf	0.0256298357032296	-Inf	-0.461485341619782	0.422388601263765	0.16195130691601	0.581327741919191	-Inf	-1.09891526223507	-0.613488435064832	0.530102418564018	-Inf	0.386511564935168	-Inf	0.201479671102647	1	0.400338320280168	1	1	1	0.708008161891164	1	1	0.628826165019919	1	0.761782155362585	0.391440651327333	0.536602257323468	0.390866429496192	1	0.882745704698724	0.810065703701528	0.505019364353383	1	0.45618311130906	1	0.397321006519177	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LHX2_2	803	0	1	0	0	1	3	1	2	0	0	3	4	1	2	1	0	3	2	0	1	1	6	-Inf	1.15120018150204	-Inf	-Inf	0.747844487270835	1.48090562698113	2.64596487325162	3.52043399116776	-Inf	-Inf	0.280968056472373	0.99687203511075	-0.701958430168685	0.730357060541994	0.222753442527078	-Inf	0.128116568389002	1.71307906911016	-Inf	-0.479566008832237	1.35050898972545	-0.0711922398344043	1	0.369700573983609	1	1	0.454390799954085	0.0986174055830597	0.158907822798151	0.0166204297257075	1	1	0.451270682017768	0.147348766447061	0.804280327293132	0.344082258209113	0.579219222335441	1	0.519847571030151	0.130888875313129	1	0.753383852431171	0.332256222343686	0.603299186022246	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LHX9_1	792	2	0	2	1	0	2	0	0	1	1	3	2	2	1	2	2	4	0	0	1	1	7	2.42514334380934	-Inf	2.87765554850685	1.60202110589342	-Inf	0.896764371454555	-Inf	-Inf	0.19484572438755	3.80365496706307	0.30115462653389	-0.00369995499453079	0.33116719560033	-0.266734360828325	1.26760206682286	0.0811889425919824	0.570994210272798	-Inf	-Inf	-0.45937943877072	1.37069555978697	0.174714769281315	0.059114227649607	1	0.0350221588589286	0.2892039528194	1	0.296541595546657	1	1	0.586117408654267	0.0817895281941565	0.442417939180669	0.597633810460675	0.475200874727096	0.701707485597276	0.207833111332525	0.566113636570081	0.287775272679024	1	1	0.748574376474086	0.328525346061454	0.428213263101897	0.685657997284913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LHX9_2	779	0	0	0	1	2	2	0	0	4	0	6	1	0	1	2	2	2	1	1	2	1	4	-Inf	-Inf	-Inf	1.62623733104995	1.8278711922196	0.920980596611081	-Inf	-Inf	2.29181829197939	-Inf	1.35105749535407	-0.989752065291832	-Inf	-0.242518135671799	1.29181829197939	0.105405167748508	-0.420056321223986	0.723534532404864	1.24290869149844	0.579943678776014	1.39491178494349	-0.618385037669965	1	1	1	0.28518183008607	0.115424310506266	0.289941677264585	1	1	0.0109045897844241	1	0.0345035211189095	0.86309842447761	1	0.695682952550703	0.20275983016465	0.557116913887813	0.747893201357258	0.459688908842736	0.351876967157591	0.390746377376293	0.324090210335461	0.861277487531208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMX1A_1	717	1	1	1	1	0	2	1	1	0	0	2	3	3	1	1	2	3	1	0	0	1	6	1.51617825504357	1.31686944682016	1.94913766231968	1.74750380115003	-Inf	1.04224706671116	2.81163413856974	2.57062603906595	-Inf	-Inf	-0.146786757678858	0.737087185204689	1.07466854440354	-0.121251665571721	0.388422707845199	0.226671637848587	0.293785833707123	0.844801002504942	-Inf	-Inf	1.51617825504357	0.0944770254837169	0.302546490435896	0.337548815975761	0.236790405868409	0.265697441231557	1	0.258413367269938	0.143071193413932	0.164844275961162	1	1	0.650553882239984	0.273058123767152	0.176323355942286	0.665255190636911	0.538066756224891	0.512435269129335	0.445375126202263	0.43237685695698	1	1	0.302546490435896	0.493387167594041	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMX1B_1	717	1	1	1	1	0	2	1	1	0	0	2	3	3	1	1	2	3	1	0	0	1	6	1.51617825504357	1.31686944682016	1.94913766231968	1.74750380115003	-Inf	1.04224706671116	2.81163413856974	2.57062603906595	-Inf	-Inf	-0.146786757678858	0.737087185204689	1.07466854440354	-0.121251665571721	0.388422707845199	0.226671637848587	0.293785833707123	0.844801002504942	-Inf	-Inf	1.51617825504357	0.0944770254837169	0.302546490435896	0.337548815975761	0.236790405868409	0.265697441231557	1	0.258413367269938	0.143071193413932	0.164844275961162	1	1	0.650553882239984	0.273058123767152	0.176323355942286	0.665255190636911	0.538066756224891	0.512435269129335	0.445375126202263	0.43237685695698	1	1	0.302546490435896	0.493387167594041	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMX1B_2	684	0	1	0	0	0	1	0	0	1	0	2	2	1	2	0	1	1	0	0	2	0	5	-Inf	1.38570577065102	-Inf	-Inf	-Inf	0.0919745675943122	-Inf	-Inf	0.409164743475012	-Inf	-0.0779504338480001	0.210619064092931	-0.467452841019706	0.964862649690973	-Inf	-0.715380354463292	-1.23752674699785	-Inf	-Inf	0.77004647270695	-Inf	-0.103041414810831	1	0.324794429389066	1	1	1	0.611478910669719	1	1	0.532864053295563	1	0.62504603086967	0.518175264356847	0.750392443585253	0.277768586100116	1	0.80719921771238	0.905562611518909	1	1	0.331635857707554	1	0.62338907719393	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MEF2A_1	1041	2	1	2	2	1	2	1	0	1	0	4	6	3	5	4	3	8	4	1	2	2	14	2.02423466466617	0.770478072420385	2.47674686936367	2.26524276416996	0.367122378189176	0.495855692311379	2.26524276416996	-Inf	-0.206062954755626	-Inf	0.323794946525076	1.22217404227808	0.528277170003756	1.72467438280726	1.91731946074966	0.276213881990966	1.20111242675025	2.4027462879199	0.817783787198741	0.154818774476312	2.02423466466617	0.797319684639026	0.0947731535513073	0.450996440056373	0.0572612441848498	0.0725900254777481	0.544842583873773	0.419635193498774	0.201346747650857	1	0.687182852246588	1	0.400382381366998	0.0497815919684722	0.349878695364844	0.0211706103114998	0.0253502537149773	0.454156691916154	0.0277160564667122	0.00889016148093409	0.440608699573235	0.539676462477683	0.0947731535513073	0.0372783165636205	0.716775525556618	0.906432147983592	1	1	1	1	1	1	1	1	1	0.974234252062616	1	0.809894310364546	0.80084058120762	1	1	1	1	1	1	1
MEF2B_1	1024	2	1	2	2	1	3	1	0	1	0	5	5	3	4	3	2	5	3	0	1	1	10	2.04843447618454	0.794677883938754	2.50094668088204	2.28944257568833	0.391322189707546	1.12438332941784	2.28944257568833	-Inf	-0.181863143237257	-Inf	0.678484866434231	0.972770206252465	0.552476981522126	1.409024191441	1.50094668088204	-0.295519925032824	0.523907829325355	1.9762846904287	-Inf	-0.836088306395527	0.993986692162161	0.322609439623531	0.0921709347613911	0.445543536928846	0.0556149923525472	0.0705435583189988	0.538899317121919	0.166447524288171	0.198381778066873	1	0.681133326851235	1	0.210396417620187	0.11941469705103	0.340524624086688	0.0703979519801516	0.0968705835197655	0.704699743222154	0.274502705752828	0.0462270350925321	1	0.832835673614804	0.403113044621761	0.285847168126147	0.713666380581057	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MEF2D_1	1061	2	1	2	2	1	2	1	0	1	0	4	6	3	5	4	3	8	4	1	2	2	14	1.99625583240366	0.742499240157873	2.44876803710116	2.23726393190745	0.339143545926664	0.467876860048867	2.23726393190745	-Inf	-0.234041787018138	-Inf	0.295816114262563	1.19419521001556	0.500298337741244	1.69669555054475	1.88934062848714	0.248235049728454	1.17313359448774	2.37476745565739	0.789804954936229	0.1268399422138	1.99625583240366	0.769340852376514	0.0978623411276563	0.457345123347209	0.0592201749626262	0.0750227305299375	0.551738962415607	0.429104088052472	0.20482207524212	1	0.694155484378654	1	0.414233423203777	0.0536359271987614	0.360867429969485	0.0227547094339193	0.0269347559440169	0.466526972644972	0.0305197186235497	0.00948673992680836	0.44687643677445	0.54999751045756	0.0978623411276563	0.0425041644187287	0.716775525556618	0.906432147983592	1	1	1	1	1	1	1	1	1	0.974234252062616	1	0.809894310364546	0.80084058120762	1	1	1	1	1	1	1
MEIS1_1	1603	0	0	0	0	0	0	1	0	4	0	4	3	1	2	3	2	5	1	1	4	1	11	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.6276341105054	-Inf	1.22908473401512	-Inf	-0.313813707139488	-0.446912842859655	-1.72028919291491	-0.287973702204229	0.839138215699111	-0.957328390215757	-0.137900635857578	-0.339199025559402	0.180175133534178	0.547906918034665	0.332178226979227	-0.198336489719552	1	1	1	1	1	1	0.293886614397737	1	0.101295004867901	1	0.731521108450639	0.77490760142348	0.962364370838762	0.70252398371395	0.245504740578918	0.898763149915616	0.644252822277269	0.720930424802029	0.593064858016993	0.301071717177081	0.556061659442375	0.714500631195172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MEIS2_1	935	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	1	0	0	2	1	4	1.12749399987335	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.0483558355260705	-Inf	-0.535471012849082	-0.246901514908151	0.0879656356867098	-0.509935920741944	-0.000261547325025565	-Inf	-1.69504732599893	-Inf	-Inf	0.312525893705868	1.12749399987335	-0.88580282274011	0.375496412200097	1	1	1	1	1	1	1	0.647533828813404	1	0.785832094902318	0.687254656345499	0.56397199790262	0.760677190928742	0.635469020521321	1	0.960564994357219	1	1	0.482361151080646	0.375496412200097	0.936368325579326	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MEIS2_2	1163	0	0	0	0	0	0	0	0	2	0	2	3	1	2	3	2	5	1	1	2	1	9	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.654701899433966	-Inf	-0.856260019843413	0.0276139230401338	-1.24576242701512	0.18655306369556	1.3136649815989	-0.482801624315969	0.33662613004221	0.135327740340387	0.654701899433966	-0.00826311328846309	0.806704992879016	-0.020026562604301	1	1	1	1	1	1	1	1	0.369156463178155	1	0.87610038898663	0.566744976435619	0.906521697833462	0.528481768369814	0.12832888685851	0.768796060950573	0.367397262640997	0.602383716281823	0.477799408309468	0.600115028187939	0.443903307648718	0.562564980708346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MNX1_1	1376	3	4	2	2	2	5	2	2	0	0	5	4	4	3	2	1	3	3	1	3	3	8	2.25446396709854	2.5060027340945	2.06543014270852	1.85392603751481	0.991429561264744	1.46536074959716	2.99142956126474	2.72839515543095	-Inf	-Inf	0.242968328260708	0.204833199373937	0.54517333137518	0.540768152255178	0.455376661024534	-1.74192477934908	-0.663922267347811	1.54076815225518	0.406467060543587	0.343731305195625	2.25446396709854	-0.441529846011363	0.0305863059454983	0.00750495457186665	0.0929164635147185	0.116479012382835	0.275524276689115	0.040977863245456	0.0337182132636288	0.0450170053720684	1	1	0.419373651948329	0.461236222531351	0.30116350833355	0.346663461928754	0.434791937487426	0.964288547136496	0.852518743552014	0.0931101734220653	0.5370722354711	0.426266507255538	0.0305863059454983	0.847300478825852	0.685657997284913	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MSX1_1	1176	0	0	0	0	0	1	0	0	0	0	1	8	2	6	5	5	7	1	0	1	2	10	-Inf	-Inf	-Inf	-Inf	-Inf	-0.702713476026301	-Inf	-Inf	-Inf	-Inf	-1.88105071728481	1.47912484695951	-0.249201828932821	1.82639578996134	2.08578241877999	0.855914876881393	0.821187498958577	0.118949282715187	-Inf	-1.03974846330387	1.84477431927619	0.118949282715187	1	1	1	1	1	0.80459637722164	1	1	1	1	0.974559860094961	0.0104431763936753	0.688306834965899	0.00902013603313493	0.00847282634093286	0.151589942755808	0.110776283659032	0.606505026069327	1	0.872180213039256	0.116166587822873	0.442648851781772	1	1	1	1	1	1	1	1	1	1	1	0.808600229338858	1	0.756929437711357	0.75854923581638	1	1	1	1	1	1	1
MSX1_2	1219	2	1	2	2	1	3	0	0	1	1	4	6	3	3	5	4	7	1	1	4	1	14	1.79183411932228	0.538077527076493	2.24434632401978	2.03284221882607	0.134721832845285	0.867782972555575	-Inf	-Inf	-0.438463500099518	3.17034574257601	0.0913944011811839	0.989773496934185	0.295876624659865	0.719684333566441	2.03284221882607	0.469906024434914	0.76824729900466	0.0660090827612702	0.58538324185485	0.953115026355337	0.737386335299899	0.564919139295134	0.123227548247189	0.505059979134769	0.075490232128127	0.0951287106017217	0.602749825142519	0.234757661320658	1	1	0.744120520095611	0.123519960474029	0.520216284428118	0.0903369845049528	0.446213057466092	0.281573729818212	0.00979676134818203	0.332852573410298	0.126799712726034	0.619841824239335	0.494058303616266	0.160862157815605	0.459565407031883	0.10252444286262	0.795111085118767	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	0.75854923581638	1	1	1	1	1	1	1
MSX1_3	792	2	0	2	1	0	2	0	0	1	1	3	2	2	1	2	2	4	0	0	1	1	7	2.42514334380934	-Inf	2.87765554850685	1.60202110589342	-Inf	0.896764371454555	-Inf	-Inf	0.19484572438755	3.80365496706307	0.30115462653389	-0.00369995499453079	0.33116719560033	-0.266734360828325	1.26760206682286	0.0811889425919824	0.570994210272798	-Inf	-Inf	-0.45937943877072	1.37069555978697	0.174714769281315	0.059114227649607	1	0.0350221588589286	0.2892039528194	1	0.296541595546657	1	1	0.586117408654267	0.0817895281941565	0.442417939180669	0.597633810460675	0.475200874727096	0.701707485597276	0.207833111332525	0.566113636570081	0.287775272679024	1	1	0.748574376474086	0.328525346061454	0.428213263101897	0.685657997284913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
