"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","p_val_adj"
"ZGC:154054",0.653,0.576553830566399,0.306,0.576553830566399,0.333,0.032,NA
"DOK/2/4/5/6",0.653,0.479444959847913,0.306,0.479444959847913,0.5,0.247,NA
"KH2013:KH.C7.704_ACP1",0.653,0.389562764189207,0.306,0.389562764189207,0.625,0.379,NA
"KH2013:KH.C1.494",0.347,-0.298725032468544,0.306,-0.298725032468544,0.542,0.709,NA
"KH2013:KH.C11.613",0.347,-0.303077250048524,0.306,-0.303077250048524,0.458,0.715,NA
"HES1/2/4",0.347,-0.608201438715545,0.306,-0.608201438715545,0,0.306,NA
"KH2013:KH.S1428.1_TDO2",0.652,0.550868006766757,0.304,0.550868006766757,0.333,0.032,NA
"KH2013:KH.L68.2",0.652,0.358631165826268,0.304,0.358631165826268,0.625,0.438,NA
"GCLC",0.652,0.307235280088031,0.304,0.307235280088031,0.792,0.6,NA
"TMED1/5",0.348,-0.269869228300604,0.304,-0.269869228300604,0.583,0.818,NA
"STARD7",0.348,-0.272338622512284,0.304,-0.272338622512284,0.583,0.844,NA
"POLR1A",0.348,-0.282898602402346,0.304,-0.282898602402346,0.458,0.75,NA
"PPP4C",0.348,-0.305917778565811,0.304,-0.305917778565811,0.5,0.753,NA
"ANKMY2",0.348,-0.323701413412539,0.304,-0.323701413412539,0.333,0.621,NA
"UBN1/2",0.348,-0.326825621940051,0.304,-0.326825621940051,0.25,0.547,NA
"USP48",0.348,-0.337561497854733,0.304,-0.337561497854733,0.167,0.479,NA
"CDC42EP2/3",0.348,-0.415111570915225,0.304,-0.415111570915225,0.208,0.512,NA
"KH2013:KH.C1.281",0.348,-0.487569356710564,0.304,-0.487569356710564,0.125,0.4,NA
"KH2013:KH.C11.139",0.348,-0.489640488456144,0.304,-0.489640488456144,0.333,0.576,NA
"SPAG8",0.651,0.587298387640091,0.302,0.587298387640091,0.417,0.15,NA
"KH2013:KH.C1.361_SULT6B1",0.651,0.553142649369279,0.302,0.553142649369279,0.5,0.285,NA
"MOCS1",0.651,0.41832859088114,0.302,0.41832859088114,0.5,0.226,NA
"KH2013:KH.C2.779_ACP2",0.651,0.352500888591739,0.302,0.352500888591739,0.625,0.45,NA
"CAMK1G",0.651,0.291933772565489,0.302,0.291933772565489,0.875,0.738,NA
"USP7",0.651,0.278089643566979,0.302,0.278089643566979,0.792,0.618,NA
"PLEKHM1",0.651,0.278029222943708,0.302,0.278029222943708,0.75,0.509,NA
"RUFY1/2/3",0.651,0.262225622182699,0.302,0.262225622182699,0.833,0.668,NA
"MRM1",0.349,-0.251033722682086,0.302,-0.251033722682086,0.542,0.738,NA
"KH2013:KH.C7.750_AIFM2",0.349,-0.255052388615358,0.302,-0.255052388615358,0.667,0.847,NA
"XPO5",0.349,-0.264274886812324,0.302,-0.264274886812324,0.625,0.856,NA
"NUP205",0.349,-0.278504547023252,0.302,-0.278504547023252,0.333,0.626,NA
"CYC1",0.349,-0.300342350750254,0.302,-0.300342350750254,0.5,0.762,NA
"POLE",0.349,-0.313804857398019,0.302,-0.313804857398019,0.375,0.588,NA
"KH2013:KH.C4.303",0.349,-0.341165546919672,0.302,-0.341165546919672,0.375,0.574,NA
"HSD17B10",0.349,-0.347689919788356,0.302,-0.347689919788356,0.25,0.497,NA
"ARV1",0.349,-0.377525192507668,0.302,-0.377525192507668,0.292,0.529,NA
"PRAF2",0.349,-0.403474693083165,0.302,-0.403474693083165,0.208,0.482,NA
"KH2013:KH.S115.19",0.349,-0.435804230796198,0.302,-0.435804230796198,0.083,0.379,NA
"FPGS",0.349,-0.436689700175996,0.302,-0.436689700175996,0.125,0.394,NA
"KH2013:KH.C10.425",0.349,-0.441683563923541,0.302,-0.441683563923541,0.167,0.453,NA
"KH2013:KH.L166.6_SORCS1/2/3",0.349,-0.44206918563414,0.302,-0.44206918563414,0.083,0.374,NA
"PNPLA8",0.65,0.505491029336203,0.3,0.505491029336203,0.417,0.135,NA
"SI:DKEY-119M17.2",0.65,0.429561530684255,0.3,0.429561530684255,0.5,0.232,NA
"ADI1",0.65,0.365837333791125,0.3,0.365837333791125,0.583,0.374,NA
"CCDC134",0.65,0.321095942678977,0.3,0.321095942678977,0.708,0.482,NA
"KH2013:KH.C11.52",0.35,-0.263067924882287,0.3,-0.263067924882287,0.292,0.597,NA
"KH2013:KH.C10.487",0.35,-0.284672728525287,0.3,-0.284672728525287,0.167,0.45,NA
"PRPF38B",0.35,-0.320943228181577,0.3,-0.320943228181577,0.458,0.718,NA
"ZMYND11",0.35,-0.376152817171331,0.3,-0.37615281717133,0.292,0.526,NA
"SPC24",0.35,-0.399482649289083,0.3,-0.399482649289083,0.25,0.491,NA
"EDC3",0.35,-0.411227524909689,0.3,-0.411227524909689,0.125,0.388,NA
"TRIP13",0.35,-0.419345013850419,0.3,-0.419345013850419,0.083,0.379,NA
"RHOU",0.35,-0.468413990156116,0.3,-0.468413990156116,0.083,0.391,NA
"SFRP1/5",0.35,-0.579368198646036,0.3,-0.579368198646036,0.083,0.368,NA
"KH2013:KH.C11.312",0.649,0.520128346347054,0.298,0.520128346347054,0.375,0.094,NA
"KH2013:KH.C2.474_PTPRA",0.649,0.393117250534545,0.298,0.393117250534545,0.375,0.1,NA
"ERLEC1",0.649,0.348542363102081,0.298,0.348542363102081,0.667,0.5,NA
"MAPKAPK2/3",0.649,0.27646901982662,0.298,0.27646901982662,0.75,0.588,NA
"HIBADH",0.649,0.269762586594464,0.298,0.269762586594464,0.792,0.591,NA
"NAA20",0.351,-0.261407026267637,0.298,-0.261407026267637,0.542,0.788,NA
"KH2013:KH.S1284.2_WBSCR27",0.351,-0.261471693201248,0.298,-0.261471693201248,0.625,0.862,NA
"AQR",0.351,-0.27299979449005,0.298,-0.27299979449005,0.458,0.694,NA
"BTAF1",0.351,-0.275062982051431,0.298,-0.275062982051431,0.375,0.621,NA
"SF1",0.351,-0.286299127071719,0.298,-0.286299127071719,0.5,0.697,NA
"DPH5",0.351,-0.293878913973737,0.298,-0.293878913973737,0.417,0.738,NA
"UBXN6",0.351,-0.297001616429662,0.298,-0.297001616429662,0.75,0.897,NA
"POLD2",0.351,-0.341392782327653,0.298,-0.341392782327653,0.417,0.665,NA
"NCAPH2",0.351,-0.360085775562006,0.298,-0.360085775562006,0.292,0.518,NA
"ACADVL",0.351,-0.36420990835117,0.298,-0.36420990835117,0.167,0.474,NA
"TBX1/10",0.351,-0.370436035848594,0.298,-0.370436035848594,0.083,0.406,NA
"LARS2",0.351,-0.375037841320026,0.298,-0.375037841320026,0.292,0.515,NA
"KH2013:KH.C4.23_PANX1/2/3",0.351,-0.432772753613126,0.298,-0.432772753613126,0.042,0.329,NA
"TMEM164",0.648,0.440610856297964,0.296,0.440610856297964,0.5,0.244,NA
"KH2013:KH.C4.121_ATP6V0A1",0.648,0.297320194460736,0.296,0.297320194460736,0.75,0.582,NA
"YTHDF1/2/3",0.648,0.25132614999389,0.296,0.25132614999389,0.875,0.759,NA
"GPX7/8",0.352,-0.250813532499766,0.296,-0.250813532499766,0.625,0.847,NA
"MXRA7",0.352,-0.261087128381129,0.296,-0.261087128381129,0.417,0.665,NA
"GAPDH/1/2",0.352,-0.267814025984195,0.296,-0.267814025984195,0.417,0.706,NA
"FAM136A",0.352,-0.277109700715065,0.296,-0.277109700715065,0.542,0.747,NA
"KH2013:KH.C14.487",0.352,-0.299891970447004,0.296,-0.299891970447004,0.542,0.706,NA
"DNAJB12/14",0.352,-0.310968443708547,0.296,-0.310968443708547,0.375,0.659,NA
"MED6",0.352,-0.321299269219824,0.296,-0.321299269219824,0.25,0.535,NA
"KH2013:KH.L39.6",0.352,-0.332650599158421,0.296,-0.332650599158421,0.417,0.647,NA
"KH2013:KH.C11.695",0.352,-0.344794517982549,0.296,-0.344794517982549,0.042,0.332,NA
"PTCH1/2",0.352,-0.34650903179612,0.296,-0.34650903179612,0.042,0.341,NA
"NDUFB7",0.352,-0.353395089999223,0.296,-0.353395089999223,0.417,0.659,NA
"NARG2",0.352,-0.355942956321298,0.296,-0.355942956321298,0.208,0.474,NA
"CG14270",0.352,-0.385551328102293,0.296,-0.385551328102293,0.25,0.535,NA
"CG17272",0.352,-0.393525638688596,0.296,-0.393525638688596,0.208,0.476,NA
"SRBD1",0.352,-0.394005421145448,0.296,-0.394005421145448,0.208,0.479,NA
"KH2013:KH.C2.204_PDLIM5/7",0.352,-0.471516325119872,0.296,-0.471516325119872,0.083,0.391,NA
"TRIM71",0.647,0.414757597637923,0.294,0.414757597637923,0.458,0.209,NA
"TMEM181",0.647,0.398931920631675,0.294,0.398931920631675,0.5,0.253,NA
"RFC3/38/5",0.353,-0.260816143984534,0.294,-0.260816143984534,0.333,0.629,NA
"CCDC99",0.353,-0.263351245705707,0.294,-0.263351245705707,0.542,0.744,NA
"KIF4A",0.353,-0.275251753648871,0.294,-0.275251753648871,0.583,0.791,NA
"NUP50",0.353,-0.301766938203045,0.294,-0.301766938203045,0.333,0.576,NA
"NUP75/85",0.353,-0.308099138515878,0.294,-0.308099138515878,0.375,0.626,NA
"MRPL4",0.353,-0.32666168076437,0.294,-0.32666168076437,0.375,0.624,NA
"TMEM231",0.353,-0.364230801432424,0.294,-0.364230801432424,0.167,0.476,NA
"ZNF367",0.353,-0.376469032033899,0.294,-0.376469032033899,0.208,0.485,NA
"BSG25D",0.353,-0.414530961361415,0.294,-0.414530961361415,0.042,0.332,NA
"STAC/2/3",0.353,-0.437978461050932,0.294,-0.437978461050932,0.125,0.385,NA
"WWC1/2/3",0.353,-0.441060534806372,0.294,-0.441060534806372,0.083,0.374,NA
"KH2013:KH.C11.288_ITLN3",0.353,-0.497534296610255,0.294,-0.497534296610255,0.042,0.329,NA
"KH2013:KH.L96.61",0.646,0.696757219727582,0.292,0.696757219727582,0.333,0.062,NA
"PROSC",0.646,0.40018586517106,0.292,0.40018586517106,0.583,0.341,NA
"KH2013:KH.S831.1",0.646,0.328351787100153,0.292,0.328351787100153,0.292,0,NA
"SLC25A4/6",0.354,-0.29592439514169,0.292,-0.29592439514169,0.5,0.721,NA
"KH2013:KH.C13.99",0.354,-0.302406190594457,0.292,-0.302406190594457,0.458,0.621,NA
"NKAPL",0.354,-0.315290450927253,0.292,-0.315290450927253,0.542,0.706,NA
"MRPS27",0.354,-0.318135868844485,0.292,-0.318135868844485,0.333,0.606,NA
"CG10804",0.354,-0.319981558738789,0.292,-0.319981558738789,0.167,0.441,NA
"KH2013:KH.L172.18_PDCD11",0.354,-0.322147909663698,0.292,-0.322147909663698,0.375,0.624,NA
"LRRC1",0.354,-0.350162597304521,0.292,-0.350162597304521,0.083,0.368,NA
"UBL3",0.354,-0.39779605920006,0.292,-0.39779605920006,0.25,0.506,NA
"KH2013:KH.C1.421_ABAT",0.354,-0.535303029186724,0.292,-0.535303029186724,0.333,0.497,NA
"CISH",0.354,-0.567255699777336,0.292,-0.567255699777336,0.042,0.324,NA
"CG4592",0.645,0.766728756062202,0.29,0.766728756062202,0.292,0.003,NA
"KH2013:KH.C11.18_MTNR1B",0.645,0.690330207803899,0.29,0.690330207803899,0.292,0.003,NA
"KH2013:KH.L9.35_SLC22A15",0.645,0.553530239659151,0.29,0.553530239659151,0.375,0.118,NA
"KH2013:KH.L87.52_SI:CH73-343L4.1/3/4/5/6",0.645,0.369846014008591,0.29,0.369846014008591,0.292,0.003,NA
"KH2013:KH.S595.4",0.645,0.350493774676986,0.29,0.350493774676986,0.583,0.35,NA
"PIN4",0.355,-0.258278091243099,0.29,-0.258278091243099,0.708,0.894,NA
"KH2013:KH.C5.44_YPR114W",0.355,-0.286807232850313,0.29,-0.286807232850313,0.542,0.768,NA
"DCI1",0.355,-0.311702665515107,0.29,-0.311702665515107,0.417,0.653,NA
"KIAA1715",0.355,-0.318964106254642,0.29,-0.318964106254642,0.375,0.6,NA
"KH2013:KH.C7.463",0.355,-0.32749342267188,0.29,-0.32749342267188,0.417,0.656,NA
"KH2013:KH.S612.1",0.355,-0.327660180377027,0.29,-0.327660180377027,0.458,0.741,NA
"DZIP1",0.355,-0.338275938223652,0.29,-0.338275938223652,0.083,0.371,NA
"KH2013:KH.C13.79_CUBN",0.355,-0.392262814658861,0.29,-0.392262814658861,0.125,0.4,NA
"NAT15",0.355,-0.426103362694073,0.29,-0.426103362694073,0.208,0.456,NA
"KH2013:KH.C5.48",0.355,-0.555082119463131,0.29,-0.555082119463131,0.083,0.356,NA
"HTR1E",0.644,0.689146657787794,0.288,0.689146657787794,0.292,0.006,NA
"KH2013:KH.C5.22_AGPHD1",0.644,0.600856899201831,0.288,0.600856899201831,0.333,0.056,NA
"KH2013:KH.L170.40_BRK1",0.644,0.584810141839785,0.288,0.584810141839785,0.292,0.006,NA
"KH2013:KH.L87.45_F53B1.8",0.644,0.455210463657643,0.288,0.455210463657643,0.292,0.003,NA
"ARHGAP12/15/27/9",0.644,0.328099429126167,0.288,0.328099429126167,0.708,0.6,NA
"KH2013:KH.C12.439_DAPP1",0.644,0.256470230754673,0.288,0.256470230754673,0.75,0.682,NA
"EFTUD2",0.356,-0.251660973424794,0.288,-0.251660973424794,0.583,0.768,NA
"KH2013:KH.C3.274",0.356,-0.257316622352212,0.288,-0.257316622352212,0.375,0.576,NA
"TBL3",0.356,-0.277691194805019,0.288,-0.277691194805019,0.417,0.665,NA
"TSR2",0.356,-0.28308126103281,0.288,-0.28308126103281,0.625,0.841,NA
"NCDN",0.356,-0.293095291897435,0.288,-0.293095291897435,0.417,0.621,NA
"INO80D",0.356,-0.293445865526736,0.288,-0.293445865526736,0.208,0.524,NA
"EXD3",0.356,-0.293882305529863,0.288,-0.293882305529863,0.5,0.697,NA
"PRPF4",0.356,-0.29393635534745,0.288,-0.29393635534745,0.5,0.735,NA
"NEO1",0.356,-0.297913685382568,0.288,-0.297913685382568,0.25,0.509,NA
"NUP37",0.356,-0.305822740249432,0.288,-0.305822740249432,0.5,0.703,NA
"KH2013:KH.C9.877_KIF14",0.356,-0.315750803167975,0.288,-0.315750803167975,0.208,0.447,NA
"ARL10/9",0.356,-0.357906600152828,0.288,-0.357906600152828,0.167,0.438,NA
"ANKRD28/44/52",0.356,-0.372724582424447,0.288,-0.372724582424447,0.083,0.371,NA
"ADCK1",0.356,-0.382724827176415,0.288,-0.382724827176415,0.083,0.379,NA
"TMTC3",0.356,-0.394137735287554,0.288,-0.394137735287554,0.292,0.515,NA
"C2ORF47",0.356,-0.404532175845928,0.288,-0.404532175845928,0.208,0.468,NA
"2310022B05RIK",0.356,-0.409520935229789,0.288,-0.409520935229789,0.208,0.468,NA
"SERPINB6C",0.356,-0.416804033279604,0.288,-0.416804033279604,0.083,0.382,NA
"KH2013:KH.C10.570",0.356,-0.441513281982213,0.288,-0.441513281982213,0.125,0.412,NA
"KH2013:KH.L153.15",0.356,-0.449343220523675,0.288,-0.449343220523675,0.042,0.321,NA
"KH2013:KH.C1.102",0.643,0.612062882659282,0.286,0.612062882659282,0.292,0.006,NA
"ALAS/1/2",0.643,0.427676137814187,0.286,0.427676137814187,0.458,0.206,NA
"CG3397",0.643,0.393804708447142,0.286,0.393804708447142,0.375,0.094,NA
"PDCD10",0.643,0.274058821410092,0.286,0.274058821410092,0.75,0.582,NA
"KH2013:KH.C4.283",0.357,-0.255304551331417,0.286,-0.255304551331417,0.708,0.912,NA
"DNAJC5B",0.357,-0.257985398073642,0.286,-0.257985398073642,0.625,0.856,NA
"KH2013:KH.C14.215",0.357,-0.319627661804128,0.286,-0.319627661804128,0.458,0.712,NA
"MCRS1",0.357,-0.33728276503154,0.286,-0.33728276503154,0.292,0.55,NA
"CCDC58",0.357,-0.338014522649568,0.286,-0.338014522649568,0.417,0.576,NA
"FUNDC1/2",0.357,-0.361204995267183,0.286,-0.361204995267183,0.417,0.703,NA
"NES",0.357,-0.364746959017664,0.286,-0.364746959017664,0.042,0.318,NA
"DHX33",0.357,-0.369369892568561,0.286,-0.369369892568561,0.333,0.535,NA
"RRN3",0.357,-0.388349007291607,0.286,-0.388349007291607,0.25,0.471,NA
"LHFPL2",0.357,-0.401869076038302,0.286,-0.401869076038302,0.125,0.397,NA
"KH2013:KH.S1293.1",0.357,-0.406357958303226,0.286,-0.406357958303226,0.375,0.559,NA
"KH2013:KH.C7.692",0.357,-0.406389621326813,0.286,-0.406389621326813,0.125,0.432,NA
"KH2013:KH.C2.48",0.357,-0.414820454953867,0.286,-0.414820454953867,0.125,0.406,NA
"PITPNA",0.642,0.702559284688893,0.284,0.702559284688893,0.292,0.012,NA
"GPR64",0.642,0.54653861962644,0.284,0.54653861962644,0.292,0.009,NA
"KH2013:KH.S404.5",0.642,0.533991459201974,0.284,0.533991459201974,0.417,0.144,NA
"PLA2G2C",0.642,0.528723200920036,0.284,0.528723200920036,0.292,0.009,NA
"HAL",0.642,0.51666630989502,0.284,0.51666630989502,0.292,0.009,NA
"S1PR3",0.642,0.420347745102492,0.284,0.420347745102492,0.375,0.112,NA
"ATG7",0.642,0.386804115882107,0.284,0.386804115882107,0.5,0.276,NA
"KH2013:KH.S567.4",0.642,0.367153432916688,0.284,0.367153432916688,0.292,0.009,NA
"KH2013:KH.C9.542",0.642,0.348748491838383,0.284,0.348748491838383,0.5,0.229,NA
"KH2013:KH.S735.2_EPN1/2",0.642,0.339715308126006,0.284,0.339715308126006,0.583,0.494,NA
"DGKI",0.642,0.33461805512645,0.284,0.33461805512645,0.458,0.197,NA
"EI24",0.642,0.313497706259211,0.284,0.313497706259211,0.708,0.497,NA
"ZMYND19",0.642,0.261061756947157,0.284,0.261061756947157,0.833,0.671,NA
"KH2013:KH.L46.4",0.358,-0.267319565095728,0.284,-0.267319565095728,0.583,0.735,NA
"MBD2/3",0.358,-0.280596043847306,0.284,-0.280596043847306,0.542,0.729,NA
"TMEM205",0.358,-0.302609410915891,0.284,-0.302609410915891,0.458,0.679,NA
"ESYT1/2/3",0.358,-0.339748399278366,0.284,-0.339748399278366,0.125,0.394,NA
"C1H11ORF73",0.358,-0.354030985233156,0.284,-0.354030985233156,0.292,0.535,NA
"HDR",0.358,-0.398612437490697,0.284,-0.398612437490697,0.125,0.409,NA
"KH2013:KH.C9.120",0.358,-0.523168787718253,0.284,-0.523168787718253,0.125,0.379,NA
"KH2013:KH.C2.285",0.641,0.636135715026857,0.282,0.636135715026857,0.292,0.012,NA
"LRRC16A",0.641,0.463848569178263,0.282,0.463848569178263,0.417,0.176,NA
"TMEM175",0.641,0.307547381845807,0.282,0.307547381845807,0.542,0.265,NA
"KH2013:KH.S404.8_HSP-16.1/11/2/41/48/49",0.641,0.272859960630641,0.282,0.272859960630641,0.833,0.797,NA
"KH2013:KH.C8.776",0.641,0.267951381755165,0.282,0.267951381755165,0.708,0.553,NA
"C11ORF51",0.359,-0.262960445963116,0.282,-0.262960445963116,0.458,0.679,NA
"KH2013:KH.S2058.1",0.359,-0.271492310830743,0.282,-0.271492310830743,0.333,0.556,NA
"NSFL1C",0.359,-0.28884479988955,0.282,-0.28884479988955,0.417,0.676,NA
"GSTZ1",0.359,-0.296231562906536,0.282,-0.296231562906536,0.583,0.768,NA
"MYBL1/2",0.359,-0.297844377003495,0.282,-0.297844377003495,0.042,0.335,NA
"GGCX",0.359,-0.301685597804928,0.282,-0.301685597804928,0.167,0.429,NA
"FAM171A1/2",0.359,-0.303627345371526,0.282,-0.303627345371526,0.292,0.568,NA
"KH2013:KH.C8.190",0.359,-0.318577038978307,0.282,-0.318577038978307,0.125,0.421,NA
"TGS1",0.359,-0.371005204424638,0.282,-0.371005204424638,0.25,0.482,NA
"FAM72B",0.359,-0.377962565269405,0.282,-0.377962565269405,0.333,0.535,NA
"KH2013:KH.C11.445",0.359,-0.390252990940433,0.282,-0.390252990940433,0.25,0.497,NA
"TBX2/3",0.359,-0.403527046854586,0.282,-0.403527046854586,0.083,0.353,NA
"MLF1",0.359,-0.504754440737424,0.282,-0.504754440737424,0.125,0.388,NA
"KH2013:KH.L96.34_RAB11A",0.64,0.666924875237854,0.28,0.666924875237854,0.292,0.015,NA
"ADORA2A",0.64,0.550562960646062,0.28,0.550562960646062,0.333,0.062,NA
"GCH1/2",0.64,0.519370565058959,0.28,0.519370565058959,0.292,0.015,NA
"KH2013:KH.C1.758_LPHN1/2/3",0.64,0.400335617691966,0.28,0.400335617691966,0.5,0.268,NA
"OSTF1",0.64,0.322178975845751,0.28,0.322178975845751,0.708,0.544,NA
"KH2013:KH.C6.114_IPPK",0.64,0.311341296908879,0.28,0.311341296908879,0.625,0.382,NA
"STRADB",0.64,0.264250893986452,0.28,0.264250893986452,0.75,0.512,NA
"KH2013:KH.S589.2_NUP214",0.36,-0.275591885136632,0.28,-0.275591885136632,0.333,0.588,NA
"MRPL11/19",0.36,-0.31434599466673,0.28,-0.31434599466673,0.375,0.603,NA
"TAG-51",0.36,-0.327975163209296,0.28,-0.327975163209296,0.167,0.435,NA
"TBCE",0.36,-0.378029448903484,0.28,-0.378029448903484,0.208,0.471,NA
"KH2013:KH.C5.62_ODF3L2",0.36,-0.404750912189182,0.28,-0.404750912189182,0.25,0.529,NA
"KH2013:KH.L144.11",0.36,-0.515776475364877,0.28,-0.515776475364877,0.083,0.341,NA
"TMEM41A",0.639,0.421235452677341,0.278,0.421235452677341,0.417,0.141,NA
"ESRRB",0.639,0.370295568805591,0.278,0.370295568805591,0.375,0.097,NA
"CIB1",0.639,0.344726762566349,0.278,0.344726762566349,0.458,0.171,NA
"KH2013:KH.C14.159",0.639,0.303321321692549,0.278,0.303321321692549,0.708,0.559,NA
"SLC9A3R1/2",0.639,0.285155184980857,0.278,0.285155184980857,0.75,0.553,NA
"KH2013:KH.C1.884",0.361,-0.253156008133485,0.278,-0.253156008133485,0.458,0.729,NA
"CG17260",0.361,-0.257331653743851,0.278,-0.257331653743851,0.375,0.626,NA
"SYNE1/2",0.361,-0.266464960025383,0.278,-0.266464960025382,0.75,0.862,NA
"UQCRB",0.361,-0.271368696859485,0.278,-0.271368696859485,0.583,0.838,NA
"MPP3/4/7",0.361,-0.293897949577984,0.278,-0.293897949577984,0.333,0.559,NA
"RG9MTD1",0.361,-0.326633213425808,0.278,-0.326633213425808,0.333,0.576,NA
"TRMT5",0.361,-0.327087281540826,0.278,-0.327087281540826,0.375,0.591,NA
"DHCR24",0.361,-0.352960121111588,0.278,-0.352960121111588,0.292,0.55,NA
"SH2B1/2/3",0.361,-0.360067008320804,0.278,-0.360067008320804,0.083,0.353,NA
"SCHIP1",0.361,-0.362535498702523,0.278,-0.362535498702523,0.167,0.444,NA
"CCDC112",0.361,-0.363646572867609,0.278,-0.363646572867608,0.125,0.391,NA
"CRTAP",0.361,-0.372215502458895,0.278,-0.372215502458895,0.333,0.547,NA
"NHS",0.361,-0.379012971988155,0.278,-0.379012971988155,0.292,0.521,NA
"KH2013:KH.C8.649_ACTA1/2",0.361,-0.423395013080763,0.278,-0.423395013080763,0.875,0.956,NA
"WDR69",0.361,-0.430900522229314,0.278,-0.430900522229315,0.208,0.432,NA
"SELPLG",0.361,-0.498214389546798,0.278,-0.498214389546798,0.083,0.341,NA
"C5ORF48",0.361,-0.596423283686574,0.278,-0.596423283686574,0.125,0.365,NA
"KH2013:KH.C1.849",0.638,0.715604230284595,0.276,0.715604230284595,0.292,0.021,NA
"UBASH3B",0.638,0.434070847665726,0.276,0.434070847665726,0.417,0.168,NA
"ERO1L",0.638,0.370513559155456,0.276,0.370513559155456,0.542,0.306,NA
"SGSM3",0.638,0.315807277760814,0.276,0.315807277760814,0.458,0.188,NA
"SEL1L",0.638,0.284201555203195,0.276,0.284201555203195,0.708,0.538,NA
"FAM40B",0.638,0.258337966411647,0.276,0.258337966411647,0.833,0.662,NA
"CLSPN",0.362,-0.256265528881183,0.276,-0.256265528881183,0.417,0.629,NA
"CHAF1A",0.362,-0.260885300665238,0.276,-0.260885300665238,0.5,0.732,NA
"EIF4H",0.362,-0.305869462176836,0.276,-0.305869462176836,0.458,0.744,NA
"ZGC:92664",0.362,-0.318592713884524,0.276,-0.318592713884524,0.458,0.703,NA
"KH2013:KH.C2.769",0.362,-0.351643751464494,0.276,-0.351643751464494,0.083,0.359,NA
"RNF113A/1",0.362,-0.353136187570487,0.276,-0.353136187570487,0.292,0.506,NA
"COPS2",0.362,-0.364880713805187,0.276,-0.364880713805187,0.25,0.474,NA
"NCAPG2",0.362,-0.377858016170295,0.276,-0.377858016170295,0.125,0.376,NA
"HAUS7",0.362,-0.41770055098435,0.276,-0.41770055098435,0.25,0.462,NA
"KH2013:KH.C2.844",0.362,-0.429506157217532,0.276,-0.429506157217532,0.083,0.347,NA
"KH2013:KH.C9.424_SLC31A1",0.362,-0.467837702532987,0.276,-0.467837702532987,0.167,0.412,NA
"ABCB1/4",0.637,0.450448631994646,0.274,0.450448631994646,0.375,0.121,NA
"KH2013:KH.L96.72",0.637,0.414615845692813,0.274,0.414615845692813,0.5,0.282,NA
"BETA4GALNACTA",0.637,0.36802074777715,0.274,0.36802074777715,0.583,0.397,NA
"RAPH1",0.637,0.258272935280018,0.274,0.258272935280018,0.375,0.106,NA
"ROCK1/2",0.637,0.251433753485427,0.274,0.251433753485427,0.833,0.603,NA
"GABPB1/2",0.363,-0.258682658582858,0.274,-0.258682658582858,0.583,0.824,NA
"KH2013:KH.S800.2_YGR109W-B",0.363,-0.28158335080572,0.274,-0.28158335080572,0.042,0.306,NA
"TBCB",0.363,-0.327194286157287,0.274,-0.327194286157287,0.375,0.576,NA
"TTC4",0.363,-0.331209627590776,0.274,-0.331209627590776,0.5,0.724,NA
"CEP152",0.363,-0.333436242932883,0.274,-0.333436242932883,0.083,0.344,NA
