KH2013:KH.C1.1209	1	12	15
KH2013:KH.C1.929	32	13	19
KH2013:KH.C1.612	11014	5594	5421
KH2013:KH.C1.393	1	0	1
KH2013:KH.C1.1193	2	2	0
KH2013:KH.C1.1054	1284	624	660
KH2013:KH.C1.672	0	0	0
KH2013:KH.C1.109	539	263	276
KH2013:KH.C1.668	0	0	0
KH2013:KH.C1.192	111	53	58
KH2013:KH.C1.708	695	331	364
KH2013:KH.C1.6	213	111	102
KH2013:KH.C1.703	81	40	42
KH2013:KH.C1.1292	675	361	315
KH2013:KH.C1.478	171	81	91
KH2013:KH.C1.247	3242	1662	1580
KH2013:KH.C1.726	863	439	424
KH2013:KH.C1.1134	133	70	63
KH2013:KH.C1.634	369	175	194
KH2013:KH.C1.938	347	174	174
KH2013:KH.C1.1187	589	295	294
KH2013:KH.C1.814	818	410	408
KH2013:KH.C1.289	1540	734	807
KH2013:KH.C1.592	24	12	13
KH2013:KH.C1.1086	139	71	68
KH2013:KH.C1.325	1205	555	650
KH2013:KH.C1.544	211	99	112
KH2013:KH.C1.1239	245	123	122
KH2013:KH.C1.85	302	148	154
KH2013:KH.C1.1044	930	462	468
KH2013:KH.C1.402	212	100	112
KH2013:KH.C1.170	315	158	157
KH2013:KH.C1.123	66	44	23
KH2013:KH.C1.1047	4	1	4
KH2013:KH.C1.1021	293	145	148
KH2013:KH.C1.448	1128	602	526
KH2013:KH.C1.864	306	149	157
KH2013:KH.C1.1175	241	120	121
KH2013:KH.C1.90	45	24	21
KH2013:KH.C1.1142	2	1	1
KH2013:KH.C1.1237	135	74	61
KH2013:KH.C1.1267	394	193	201
KH2013:KH.C1.1006	1	0	1
KH2013:KH.C1.1130	80	49	55
KH2013:KH.C1.1015	0	7	17
KH2013:KH.C1.807	224	99	125
KH2013:KH.C1.386	255	124	131
KH2013:KH.C1.1057	433	226	207
KH2013:KH.C1.427	66	34	37
KH2013:KH.C1.336	460	238	227
KH2013:KH.C1.281	156	71	86
KH2013:KH.C1.833	113	108	104
KH2013:KH.C1.439	485	292	292
KH2013:KH.C1.372	0	0	0
KH2013:KH.C1.509	1	0	1
KH2013:KH.C1.505	668	347	321
KH2013:KH.C1.862	12	5	7
KH2013:KH.C1.390	5	2	3
KH2013:KH.C1.761	3	0	3
KH2013:KH.C1.1205	335	252	225
KH2013:KH.C1.444	0	67	72
KH2013:KH.C1.992	74	39	36
KH2013:KH.C1.741	241	117	124
KH2013:KH.C1.398	533	264	269
KH2013:KH.C1.569	0	0	0
KH2013:KH.C1.302	26	13	13
KH2013:KH.C1.848	297	158	158
KH2013:KH.C1.1234	38	27	30
KH2013:KH.C1.982	142	98	102
KH2013:KH.C1.1133	9	39	42
KH2013:KH.C1.1217	108	59	56
KH2013:KH.C1.774	4	100	113
KH2013:KH.C1.1008	710	454	466
KH2013:KH.C1.1059	290	147	143
KH2013:KH.C1.1095	404	206	198
KH2013:KH.C1.328	87	48	39
KH2013:KH.C1.35	710	338	372
KH2013:KH.C1.7	1394	693	701
KH2013:KH.C1.37	2	0	2
KH2013:KH.C1.643	122	57	65
KH2013:KH.C1.756	375	195	180
KH2013:KH.C1.931	1830	904	926
KH2013:KH.C1.353	137	107	111
KH2013:KH.C1.652	6	45	42
KH2013:KH.C1.686	8	4	4
KH2013:KH.C1.274	623	338	285
KH2013:KH.C1.707	2	0	2
KH2013:KH.C1.3	7	4	3
KH2013:KH.C1.102	0	0	0
KH2013:KH.C1.711	228	127	160
KH2013:KH.C1.1264	3	29	33
KH2013:KH.C1.1184	269	144	125
KH2013:KH.C1.1058	491	235	256
KH2013:KH.C1.1110	13	9	10
KH2013:KH.C1.125	2	2	6
KH2013:KH.C1.295	2	1	1
KH2013:KH.C1.316	0	0	0
KH2013:KH.C1.175	333	157	176
KH2013:KH.C1.638	15	12	3
KH2013:KH.C1.467	88	43	45
KH2013:KH.C1.53	220	115	105
KH2013:KH.C1.342	2	0	2
KH2013:KH.C1.1265	1639	833	806
KH2013:KH.C1.447	983	625	639
KH2013:KH.C1.244	10556	5440	5397
KH2013:KH.C1.24	22	9	13
KH2013:KH.C1.365	8	6	2
KH2013:KH.C1.409	1946	987	963
KH2013:KH.C1.1280	2	2	4
KH2013:KH.C1.200	559	285	274
KH2013:KH.C1.1244	232	112	120
KH2013:KH.C1.506	0	0	0
KH2013:KH.C1.1232	252	129	123
KH2013:KH.C1.675	328	334	327
KH2013:KH.C1.1236	309	312	330
KH2013:KH.C1.12	373	194	185
KH2013:KH.C1.362	35	72	57
KH2013:KH.C1.194	0	38	50
KH2013:KH.C1.339	542	279	263
KH2013:KH.C1.685	93	48	45
KH2013:KH.C1.1076	1121	663	689
KH2013:KH.C1.34	0	105	126
KH2013:KH.C1.179	465	231	238
KH2013:KH.C1.380	1410	701	713
